,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,accident_severity,speed_excess_kmh,is_night
7084,4,22,1,2,0,0,0,1,94.24,60,512.4,3,36.0,9.9,3,1.0,1.0,1.0,1,34.239999999999995,1
7085,6,9,6,2,1,0,0,3,70.7,50,338.7,5,27.0,2.2,3,1.0,0.0,4.0,2,20.700000000000003,0
7086,2,19,3,3,0,0,4,1,70.7,80,753.3,1,16.0,5.3,4,0.0,1.0,1.0,0,0.0,0
7087,1,0,5,4,2,0,4,1,89.76,30,535.4,2,37.0,15.7,1,0.0,1.0,0.0,1,59.760000000000005,1
7088,3,10,5,4,1,5,1,4,52.69,50,698.6,6,55.0,8.5,2,0.0,1.0,1.0,0,2.6899999999999977,0
7089,1,11,6,3,0,0,0,3,115.93,50,313.0,3,33.0,0.0,5,0.0,1.0,7.0,2,65.93,0
7090,0,6,1,1,0,3,0,1,72.96,60,501.2,1,47.0,6.9,1,0.0,1.0,0.0,0,12.959999999999994,0
7092,1,15,2,4,0,2,1,3,52.08,80,897.4,3,49.0,11.1,2,0.0,1.0,0.0,0,0.0,0
7093,0,8,4,3,0,0,3,1,29.72,100,697.6,1,19.0,10.1,4,0.0,1.0,0.0,0,0.0,0
7094,0,19,1,2,0,0,0,1,60.83,80,816.3,3,40.0,15.5,0,0.0,1.0,1.0,0,0.0,0
7096,2,7,3,1,0,2,0,1,75.1,80,467.6,3,30.0,8.2,3,0.0,1.0,5.0,1,0.0,0
7097,6,10,2,1,0,0,0,1,114.67,80,264.3,6,48.0,10.1,5,0.0,1.0,2.0,2,34.67,0
7098,6,7,2,1,0,3,4,1,133.92,100,327.1,4,30.0,19.4,2,0.0,0.0,3.0,2,33.91999999999999,0
7099,5,7,3,0,0,0,0,1,99.5,80,501.2,1,49.0,16.5,3,0.0,0.0,1.0,2,19.5,0
7100,6,5,3,2,0,0,0,0,81.23,50,240.4,1,49.0,10.4,3,0.0,1.0,1.0,2,31.230000000000004,1
7101,1,14,5,1,0,2,1,3,68.25,60,823.5,1,37.0,13.2,2,0.0,1.0,0.0,0,8.25,0
7102,4,6,1,0,0,1,0,0,55.1,30,726.8,1,55.0,3.3,0,0.0,1.0,0.0,0,25.1,0
7103,5,22,2,1,3,2,4,2,84.34,60,677.6,2,26.0,6.5,1,0.0,0.0,0.0,1,24.340000000000003,1
7104,0,9,3,4,0,0,1,3,103.91,60,501.2,2,29.0,19.5,5,0.0,1.0,4.0,2,43.91,0
7105,4,8,3,1,0,2,0,3,70.7,50,809.2,1,46.0,25.3,0,0.0,1.0,0.0,0,20.700000000000003,0
7106,0,18,6,3,1,2,4,0,48.84,80,923.7,1,50.0,10.1,3,0.0,1.0,0.0,0,0.0,0
7107,6,7,0,0,3,0,3,1,55.73,50,501.2,1,33.0,9.4,3,0.0,1.0,2.0,0,5.729999999999997,0
7108,5,20,1,0,2,0,4,3,57.24,50,789.9,1,28.0,12.0,4,0.0,1.0,0.0,0,7.240000000000002,0
7109,4,8,2,0,0,0,0,2,69.19,100,501.2,3,20.0,11.2,3,0.0,1.0,0.0,0,0.0,0
7110,6,6,2,3,2,2,0,1,84.48,80,286.7,1,38.0,18.8,0,1.0,1.0,1.0,2,4.480000000000004,0
7111,0,21,2,4,3,2,3,4,126.21,30,418.8,2,35.0,11.2,5,0.0,0.0,3.0,2,96.21,1
7112,3,11,3,4,1,1,4,2,64.91,30,604.9,2,37.0,15.6,4,0.0,1.0,2.0,1,34.91,0
7113,4,9,0,1,3,0,3,4,32.37,80,501.2,1,22.0,6.9,0,0.0,1.0,0.0,0,0.0,0
7115,2,8,6,1,0,2,0,0,56.72,120,804.6,3,40.0,1.3,3,1.0,1.0,0.0,0,0.0,0
7116,4,15,4,4,3,2,0,1,68.42,50,560.2,1,17.0,3.9,1,0.0,1.0,1.0,1,18.42,0
7117,2,15,4,2,0,0,4,1,67.09,60,728.6,3,40.0,9.8,3,0.0,1.0,0.0,1,7.090000000000003,0
7118,3,6,1,0,0,2,0,0,54.55,50,757.3,1,36.0,11.7,5,0.0,1.0,1.0,0,4.549999999999997,0
7119,6,15,0,0,0,0,0,4,59.42,50,379.2,3,35.0,7.7,0,0.0,1.0,1.0,1,9.420000000000002,0
7120,1,20,4,4,0,0,0,1,103.75,50,501.2,1,36.0,6.8,0,0.0,1.0,5.0,2,53.75,0
7121,3,11,5,4,0,1,3,3,55.76,80,817.2,1,37.0,16.1,0,0.0,1.0,0.0,0,0.0,0
7123,4,5,5,1,0,1,0,3,119.91,30,322.6,1,54.0,19.3,4,0.0,0.0,4.0,2,89.91,1
7124,6,14,5,0,3,1,2,3,59.24,60,411.7,1,28.0,11.7,0,1.0,1.0,1.0,1,0.0,0
7125,4,22,6,3,2,5,1,2,37.67,80,766.7,3,20.0,17.9,1,0.0,1.0,0.0,0,0.0,1
7126,6,0,3,4,0,1,3,1,27.82,50,501.2,1,57.0,16.0,3,0.0,1.0,0.0,0,0.0,1
7127,6,14,3,4,3,2,0,4,108.3,30,186.2,4,40.0,0.0,0,0.0,0.0,3.0,2,78.3,0
7128,1,20,6,1,3,0,4,4,113.55,50,73.6,2,46.0,2.1,0,0.0,1.0,5.0,2,63.55,0
7129,4,12,2,1,0,0,4,0,70.7,60,643.6,1,51.0,13.4,1,0.0,1.0,1.0,1,10.700000000000003,0
7130,6,22,0,1,0,0,3,0,92.47,50,266.6,2,19.0,16.2,5,0.0,1.0,2.0,2,42.47,1
7131,3,20,3,1,0,1,2,4,43.87,100,501.2,1,48.0,0.0,1,0.0,1.0,1.0,0,0.0,0
7132,1,17,5,1,0,2,0,1,65.36,50,495.5,2,25.0,18.3,4,0.0,0.0,0.0,1,15.36,0
7133,4,16,4,4,0,3,0,1,105.69,100,303.1,3,42.0,13.4,3,0.0,0.0,4.0,2,5.689999999999998,0
7134,0,19,3,3,0,0,3,4,48.48,60,822.7,1,52.0,17.0,5,0.0,0.0,0.0,0,0.0,0
7135,2,12,0,2,3,5,0,2,86.42,60,403.4,2,45.0,7.9,2,0.0,0.0,1.0,1,26.42,0
7137,2,1,3,2,1,0,4,0,84.69,120,580.4,2,56.0,3.5,2,0.0,0.0,0.0,1,0.0,1
7138,1,19,5,4,3,5,0,1,90.76,60,250.9,2,58.0,19.7,0,0.0,0.0,3.0,2,30.760000000000005,0
7139,5,0,0,4,0,0,0,1,58.26,50,564.1,4,22.0,4.6,2,0.0,1.0,2.0,1,8.259999999999998,1
7140,6,15,5,1,0,1,4,4,43.83,60,755.6,1,16.0,4.5,2,0.0,1.0,0.0,0,0.0,0
7141,3,9,1,4,1,2,1,2,108.85,80,90.7,4,35.0,17.2,3,0.0,0.0,5.0,2,28.849999999999994,0
7142,3,9,2,3,0,2,0,1,70.7,50,874.3,2,44.0,5.7,4,0.0,1.0,0.0,0,20.700000000000003,0
7143,5,20,3,4,2,4,0,1,95.1,50,263.3,4,58.0,8.3,3,0.0,1.0,1.0,2,45.099999999999994,0
7144,4,8,2,0,0,2,1,1,83.5,50,473.6,3,43.0,11.6,3,0.0,1.0,1.0,1,33.5,0
7145,1,8,3,2,0,0,4,1,126.93,30,355.5,6,34.0,15.8,4,0.0,1.0,1.0,2,96.93,0
7146,6,8,3,3,3,1,0,3,31.36,50,852.6,1,47.0,25.3,4,0.0,1.0,0.0,0,0.0,0
7147,1,15,6,0,0,0,0,4,78.88,100,546.7,3,46.0,10.0,3,0.0,0.0,4.0,1,0.0,0
7148,1,9,2,2,3,5,1,1,70.7,30,501.2,4,41.0,13.8,4,0.0,1.0,0.0,0,40.7,0
7149,6,17,6,4,0,2,4,3,41.02,80,860.2,1,60.0,8.4,3,0.0,1.0,0.0,0,0.0,0
7152,2,2,5,1,0,0,0,1,70.7,100,724.2,1,66.0,17.5,3,0.0,1.0,2.0,1,0.0,1
7153,6,23,0,3,0,2,1,2,112.78,30,105.1,3,45.0,6.1,5,0.0,1.0,2.0,2,82.78,1
7154,6,9,3,0,1,0,1,1,110.89,100,227.0,1,48.0,4.7,3,0.0,0.0,4.0,2,10.89,0
7155,6,2,5,4,3,0,4,2,70.44,30,537.9,3,38.0,10.4,0,0.0,1.0,0.0,1,40.44,1
7156,2,17,5,0,0,5,0,4,72.62,50,523.1,5,37.0,19.2,1,0.0,1.0,1.0,1,22.620000000000005,0
7157,4,6,6,0,0,3,1,4,70.7,30,757.4,1,43.0,5.4,3,0.0,1.0,1.0,0,40.7,0
7158,1,8,0,3,0,3,4,1,70.47,30,501.2,2,28.0,25.3,5,0.0,1.0,0.0,1,40.47,0
7159,1,21,0,1,0,0,0,1,48.88,120,739.6,1,21.0,8.8,3,0.0,1.0,0.0,0,0.0,1
7160,0,18,2,3,0,0,0,2,86.83,120,440.0,2,55.0,11.9,1,0.0,1.0,1.0,1,0.0,0
7161,0,17,4,1,0,0,4,3,102.99,80,187.2,6,38.0,20.4,0,0.0,0.0,3.0,2,22.989999999999995,0
7162,3,13,2,1,2,0,0,4,44.12,50,572.7,1,36.0,16.2,2,0.0,1.0,0.0,0,0.0,0
7163,2,13,0,1,0,0,1,3,113.01,60,310.8,3,41.0,6.9,3,1.0,0.0,6.0,2,53.010000000000005,0
7164,4,21,0,4,3,0,1,3,77.22,50,626.4,4,40.0,0.6,3,0.0,1.0,0.0,1,27.22,1
7165,0,9,0,3,0,5,4,4,68.01,30,422.6,3,43.0,10.1,2,0.0,0.0,1.0,1,38.010000000000005,0
7166,6,15,6,1,0,1,0,1,43.8,50,881.8,3,18.0,19.1,0,0.0,1.0,0.0,0,0.0,0
7167,3,15,5,3,0,5,0,1,92.04,80,88.8,4,37.0,17.4,3,1.0,0.0,2.0,2,12.040000000000006,0
7168,4,4,4,1,0,2,2,1,58.44,30,501.2,1,34.0,6.5,0,0.0,1.0,1.0,1,28.439999999999998,1
7169,5,1,0,0,0,2,2,0,104.23,60,241.3,6,54.0,5.9,5,0.0,1.0,3.0,2,44.230000000000004,1
7170,4,15,4,4,0,2,4,3,107.1,100,401.6,3,42.0,6.4,2,0.0,0.0,2.0,2,7.099999999999994,0
7171,1,8,1,0,0,2,4,3,100.94,50,501.2,3,47.0,10.1,3,0.0,0.0,4.0,2,50.94,0
7172,5,7,0,2,1,1,1,4,78.29,30,370.8,3,50.0,18.9,5,0.0,1.0,1.0,1,48.290000000000006,0
7173,1,12,0,1,2,0,4,1,111.62,80,313.1,4,16.0,10.1,3,0.0,1.0,3.0,2,31.620000000000005,0
7174,2,23,1,4,0,0,3,4,27.2,50,739.2,1,39.0,15.1,4,0.0,1.0,0.0,0,0.0,1
7175,6,17,6,2,1,0,0,1,84.82,120,399.7,1,32.0,3.5,2,1.0,1.0,2.0,1,0.0,0
7176,2,19,5,4,0,3,0,3,92.42,60,373.6,3,37.0,10.4,3,0.0,1.0,0.0,1,32.42,0
7177,3,14,2,3,0,5,1,4,95.3,80,100.7,2,46.0,12.4,1,1.0,0.0,2.0,2,15.299999999999997,0
7178,2,9,2,0,2,0,0,1,53.19,100,781.4,1,28.0,0.0,1,0.0,1.0,1.0,0,0.0,0
7179,3,16,1,1,0,2,0,0,73.23,100,585.3,5,27.0,13.5,3,0.0,1.0,0.0,1,0.0,0
7180,2,20,1,3,0,2,0,1,70.2,50,461.5,1,36.0,10.1,5,0.0,0.0,0.0,1,20.200000000000003,0
7181,4,9,2,2,2,2,0,3,59.02,100,508.3,3,48.0,9.7,1,0.0,1.0,0.0,1,0.0,0
7182,0,9,5,4,1,0,0,3,70.7,60,772.0,1,27.0,14.0,3,0.0,1.0,0.0,0,10.700000000000003,0
7183,5,9,3,1,0,0,0,1,104.82,100,257.8,2,37.0,25.3,3,0.0,1.0,3.0,2,4.819999999999993,0
7184,5,8,2,4,0,0,0,2,81.62,80,145.0,5,30.0,9.6,2,0.0,0.0,4.0,2,1.6200000000000045,0
7185,0,8,2,4,0,2,1,0,70.7,60,276.0,2,30.0,12.5,3,0.0,0.0,3.0,2,10.700000000000003,0
7186,6,9,5,1,0,0,4,1,79.82,60,493.2,3,34.0,10.1,0,1.0,0.0,1.0,1,19.819999999999993,0
7187,0,21,0,0,2,5,4,3,54.89,50,732.6,1,45.0,3.4,0,0.0,1.0,1.0,0,4.890000000000001,1
7188,5,7,1,1,1,1,4,3,119.71,60,202.3,3,55.0,6.1,1,0.0,1.0,5.0,2,59.709999999999994,0
7189,1,12,5,4,1,2,3,4,59.06,60,456.7,3,45.0,12.5,1,0.0,1.0,0.0,1,0.0,0
7190,2,10,5,4,0,2,1,1,51.88,60,852.4,1,28.0,11.8,2,0.0,1.0,0.0,0,0.0,0
7191,2,11,3,1,0,0,0,4,28.4,30,708.0,1,37.0,8.2,1,0.0,1.0,0.0,0,0.0,0
7192,6,15,2,3,1,2,0,1,97.12,60,214.2,1,37.0,14.3,4,0.0,1.0,2.0,2,37.120000000000005,0
7193,2,14,0,4,3,2,0,1,99.95,50,289.2,1,23.0,2.7,3,0.0,1.0,4.0,2,49.95,0
7194,3,9,3,2,0,4,0,1,52.39,80,840.8,1,40.0,7.8,3,0.0,1.0,1.0,0,0.0,0
7195,4,11,3,0,0,0,1,0,51.14,50,493.7,3,56.0,16.6,3,0.0,1.0,0.0,1,1.1400000000000006,0
7196,0,20,4,0,0,0,0,0,106.65,30,348.2,5,33.0,10.9,4,0.0,1.0,2.0,2,76.65,0
7197,2,23,3,0,0,0,4,1,53.05,50,846.7,4,33.0,13.7,5,0.0,1.0,0.0,0,3.049999999999997,1
7198,3,7,0,0,0,2,1,2,38.72,50,653.7,1,24.0,15.4,2,0.0,1.0,0.0,0,0.0,0
7199,3,10,5,3,3,1,4,1,71.18,50,832.5,1,49.0,2.8,2,0.0,1.0,0.0,0,21.180000000000007,0
7200,2,10,2,0,0,0,0,1,69.41,60,557.5,2,46.0,17.3,0,0.0,1.0,0.0,1,9.409999999999997,0
7201,4,1,0,2,3,1,0,1,54.82,60,473.9,4,55.0,6.4,0,0.0,0.0,0.0,1,0.0,1
7202,6,17,4,1,2,0,0,1,72.06,60,526.5,1,22.0,2.2,4,0.0,1.0,0.0,1,12.060000000000002,0
7203,1,12,6,3,0,3,0,4,33.52,60,741.8,3,37.0,1.6,1,0.0,1.0,0.0,0,0.0,0
7204,5,17,1,3,3,2,4,0,83.17,30,455.6,1,38.0,14.6,3,0.0,1.0,1.0,1,53.17,0
7205,4,8,4,3,0,1,0,4,50.03,80,880.7,1,54.0,11.5,5,0.0,1.0,0.0,0,0.0,0
7206,4,16,0,1,0,0,4,4,45.56,60,501.2,1,35.0,11.9,4,0.0,1.0,0.0,0,0.0,0
7207,0,8,0,1,0,0,0,1,70.7,100,392.1,1,46.0,8.2,2,0.0,0.0,0.0,1,0.0,0
7208,6,13,5,1,0,0,1,1,35.47,100,844.9,1,56.0,10.1,5,0.0,0.0,0.0,0,0.0,0
7209,6,8,5,0,0,0,4,3,105.68,80,215.9,1,35.0,8.5,1,1.0,1.0,2.0,2,25.680000000000007,0
7210,1,14,5,0,0,0,4,2,81.73,80,566.2,2,31.0,10.0,3,0.0,1.0,2.0,1,1.730000000000004,0
7211,0,1,0,0,1,2,4,1,70.7,60,501.2,3,37.0,6.1,2,0.0,1.0,2.0,1,10.700000000000003,1
7212,4,13,1,3,0,2,0,1,43.44,100,715.7,2,38.0,4.9,5,0.0,1.0,0.0,0,0.0,0
7213,1,6,2,1,1,0,0,4,70.7,50,900.7,1,33.0,10.9,2,0.0,1.0,0.0,0,20.700000000000003,0
7214,0,22,5,1,0,0,1,1,70.7,50,512.7,2,51.0,10.1,2,0.0,1.0,0.0,1,20.700000000000003,1
7215,6,8,3,1,0,5,4,3,25.82,100,649.1,1,54.0,12.5,2,0.0,1.0,1.0,0,0.0,0
7216,1,4,3,4,0,5,1,3,98.06,50,324.8,3,34.0,10.1,3,0.0,0.0,4.0,2,48.06,1
7217,5,8,0,4,0,0,0,4,45.19,50,802.5,3,37.0,12.0,0,1.0,1.0,1.0,0,0.0,0
7218,1,20,2,3,3,2,0,4,113.46,80,126.4,1,66.0,4.9,3,1.0,1.0,6.0,2,33.459999999999994,0
7219,0,18,4,4,2,0,1,1,93.65,50,501.2,1,26.0,6.4,3,0.0,1.0,3.0,2,43.650000000000006,0
7220,6,7,3,4,3,0,3,1,69.0,50,501.2,3,24.0,0.0,1,0.0,1.0,0.0,1,19.0,0
7221,0,20,2,1,2,0,3,4,89.76,60,337.8,1,37.0,11.2,2,1.0,1.0,2.0,1,29.760000000000005,0
7222,1,6,3,2,1,1,1,3,70.85,60,497.3,2,37.0,9.8,0,0.0,1.0,0.0,1,10.849999999999994,0
7223,4,15,1,1,0,4,3,1,107.2,60,501.2,6,32.0,10.1,2,0.0,1.0,4.0,2,47.2,0
7224,6,7,6,1,0,0,4,0,114.92,80,124.9,1,48.0,4.6,1,0.0,0.0,2.0,2,34.92,0
7225,5,18,6,3,0,1,1,2,109.41,120,190.0,4,42.0,10.1,2,0.0,1.0,1.0,2,0.0,0
7226,1,20,5,4,0,3,2,3,95.98,60,309.8,2,30.0,0.0,5,0.0,1.0,5.0,2,35.980000000000004,0
7227,4,7,2,0,3,0,4,1,61.62,80,919.6,1,37.0,15.2,4,0.0,1.0,0.0,0,0.0,0
7228,6,7,1,4,0,2,0,3,40.2,60,642.1,1,27.0,2.2,2,0.0,1.0,1.0,0,0.0,0
7229,0,22,3,3,2,0,1,4,75.9,30,500.7,2,27.0,5.9,3,1.0,0.0,1.0,1,45.900000000000006,1
7230,3,11,0,4,0,0,0,3,70.7,100,775.1,3,37.0,10.1,0,0.0,1.0,0.0,0,0.0,0
7231,4,15,4,4,0,0,0,0,101.76,50,249.4,6,44.0,8.4,2,0.0,0.0,6.0,2,51.760000000000005,0
7233,1,13,1,1,3,0,1,2,68.89,80,316.4,3,34.0,10.1,0,0.0,1.0,6.0,1,0.0,0
7234,1,12,5,4,0,2,0,4,81.84,50,254.3,6,34.0,23.5,5,0.0,0.0,1.0,2,31.840000000000003,0
7235,3,1,3,4,3,0,0,3,82.55,30,466.7,1,37.0,0.0,5,1.0,0.0,0.0,1,52.55,1
7237,0,19,6,3,0,4,4,0,73.53,50,501.2,1,20.0,6.5,0,0.0,1.0,1.0,1,23.53,0
7238,4,14,6,4,3,5,0,1,19.85,60,715.9,1,37.0,10.7,0,0.0,1.0,0.0,0,0.0,0
7239,0,21,2,4,3,2,0,1,75.35,120,443.7,1,54.0,20.6,0,0.0,1.0,0.0,1,0.0,1
7240,4,5,2,4,3,4,4,4,44.79,80,782.7,1,41.0,8.6,3,0.0,1.0,0.0,0,0.0,1
7241,0,2,2,2,0,0,4,4,11.74,80,810.1,1,41.0,23.4,2,0.0,1.0,0.0,0,0.0,1
7242,5,3,2,1,0,3,4,4,121.04,30,139.1,2,23.0,11.5,0,0.0,1.0,3.0,2,91.04,1
7243,6,10,3,3,0,0,0,1,43.86,60,666.5,1,34.0,13.1,5,0.0,1.0,0.0,0,0.0,0
7244,5,6,5,0,1,2,3,1,70.7,60,271.7,4,50.0,18.1,2,0.0,1.0,3.0,2,10.700000000000003,0
7245,6,12,0,1,0,2,4,3,56.53,50,347.6,1,38.0,7.0,2,0.0,1.0,0.0,1,6.530000000000001,0
7246,1,21,2,4,0,5,0,1,70.7,60,503.2,1,41.0,9.0,1,0.0,0.0,2.0,1,10.700000000000003,1
7247,6,12,6,3,3,0,0,4,47.34,80,569.4,1,42.0,8.2,5,1.0,1.0,0.0,1,0.0,0
7248,6,4,6,2,0,2,4,1,113.17,60,146.0,5,37.0,7.5,1,0.0,1.0,4.0,2,53.17,1
7249,2,11,4,1,2,3,0,3,77.27,50,555.5,1,53.0,1.9,4,0.0,1.0,2.0,1,27.269999999999996,0
7250,3,9,3,1,0,0,4,3,100.09,80,501.2,5,37.0,2.8,3,0.0,0.0,3.0,2,20.090000000000003,0
7251,5,7,4,4,3,2,4,0,50.95,30,866.3,1,37.0,11.0,5,0.0,1.0,1.0,0,20.950000000000003,0
7252,0,17,1,0,0,0,4,3,57.81,120,767.2,1,43.0,12.8,0,0.0,1.0,0.0,0,0.0,0
7253,6,19,2,3,3,0,1,4,84.96,60,487.4,3,39.0,13.8,1,0.0,1.0,0.0,1,24.959999999999994,0
7254,5,8,0,4,3,0,2,0,107.43,60,318.0,3,54.0,0.4,3,0.0,1.0,2.0,2,47.43000000000001,0
7255,2,14,0,1,0,0,3,1,33.41,60,852.1,2,24.0,10.7,3,0.0,1.0,0.0,0,0.0,0
7256,3,15,6,4,0,0,0,1,77.72,50,486.5,3,52.0,11.2,1,0.0,1.0,3.0,1,27.72,0
7257,3,13,4,1,0,0,4,1,54.52,120,495.3,1,53.0,14.3,5,0.0,1.0,1.0,1,0.0,0
7259,0,12,0,0,3,4,4,1,67.18,50,489.4,2,49.0,12.0,3,0.0,1.0,1.0,1,17.180000000000007,0
7261,6,12,3,1,0,1,0,1,70.7,80,335.5,2,16.0,10.6,4,0.0,1.0,1.0,1,0.0,0
7262,2,22,5,4,3,2,0,0,65.08,50,840.9,1,41.0,6.9,3,0.0,1.0,1.0,0,15.079999999999998,1
7263,1,1,0,3,1,1,0,3,104.59,30,326.4,2,37.0,9.0,1,0.0,0.0,4.0,2,74.59,1
7264,2,15,2,1,2,3,0,1,66.35,50,361.7,1,42.0,13.6,5,0.0,1.0,0.0,1,16.349999999999994,0
7265,1,19,3,4,1,0,0,4,95.31,60,255.1,2,39.0,17.8,3,0.0,0.0,4.0,2,35.31,0
7266,0,17,6,0,0,0,0,4,63.5,60,590.9,1,54.0,11.6,4,1.0,0.0,0.0,1,3.5,0
7267,3,16,2,0,2,3,0,4,52.99,30,365.1,1,28.0,0.9,0,0.0,0.0,4.0,1,22.990000000000002,0
7268,0,9,3,4,2,0,3,2,105.43,120,501.2,1,34.0,10.4,4,0.0,0.0,6.0,2,0.0,0
7269,2,22,1,4,0,3,0,1,100.87,30,309.7,1,34.0,20.0,4,0.0,1.0,5.0,2,70.87,1
7270,6,7,1,4,1,0,1,2,35.48,80,637.2,1,29.0,1.8,1,0.0,1.0,0.0,0,0.0,0
7271,0,15,2,3,0,5,3,1,70.7,80,670.8,3,16.0,0.0,0,0.0,1.0,0.0,0,0.0,0
7272,1,8,3,4,0,3,4,0,69.25,60,676.3,1,41.0,16.2,4,0.0,1.0,0.0,0,9.25,0
7273,4,20,6,1,0,0,1,1,52.16,50,501.2,5,21.0,10.1,0,1.0,0.0,0.0,1,2.1599999999999966,0
7274,0,16,1,4,2,0,1,4,94.19,80,160.6,1,28.0,2.5,5,0.0,0.0,2.0,2,14.189999999999998,0
7275,1,18,3,1,0,2,0,3,44.86,100,798.9,1,47.0,5.4,3,0.0,0.0,0.0,0,0.0,0
7277,5,17,0,4,0,3,1,0,94.95,50,501.2,1,44.0,14.3,5,1.0,0.0,2.0,2,44.95,0
7278,5,10,4,1,0,0,4,1,126.85,100,75.0,4,31.0,6.5,1,0.0,0.0,4.0,2,26.849999999999994,0
7279,5,10,6,0,1,0,0,3,120.5,80,501.2,5,25.0,6.2,4,0.0,0.0,3.0,2,40.5,0
7280,0,15,4,0,3,2,0,0,103.94,60,260.7,3,57.0,9.6,2,1.0,1.0,5.0,2,43.94,0
7281,5,20,4,4,0,5,0,1,128.38,50,322.6,6,37.0,10.1,1,0.0,1.0,3.0,2,78.38,0
7282,4,0,3,3,0,2,0,1,115.17,60,124.5,2,60.0,20.9,3,0.0,1.0,1.0,2,55.17,1
7283,6,1,5,2,0,0,1,3,82.07,80,450.2,2,39.0,16.2,5,0.0,0.0,0.0,1,2.069999999999993,1
7284,0,17,2,3,0,2,4,2,70.7,50,647.7,1,55.0,0.0,1,0.0,1.0,0.0,0,20.700000000000003,0
7285,2,16,2,0,0,1,4,1,74.79,50,422.1,3,37.0,0.0,3,0.0,1.0,2.0,1,24.790000000000006,0
7286,3,22,2,3,1,2,1,1,131.19,60,501.2,5,54.0,10.9,4,0.0,1.0,4.0,2,71.19,1
7287,1,20,0,4,2,0,1,1,49.06,30,817.4,2,34.0,7.0,2,0.0,1.0,0.0,0,19.060000000000002,0
7288,1,16,2,2,3,0,4,1,33.7,120,759.0,1,37.0,14.0,4,0.0,1.0,0.0,0,0.0,0
7289,4,15,3,1,0,0,0,1,59.57,120,549.7,5,44.0,10.3,4,0.0,1.0,0.0,1,0.0,0
7290,1,23,2,3,0,3,0,1,110.54,80,501.2,3,42.0,13.4,3,0.0,0.0,6.0,2,30.540000000000006,1
7291,2,16,2,4,0,0,1,1,77.08,100,660.9,4,37.0,8.9,0,0.0,1.0,1.0,1,0.0,0
7292,2,16,1,1,0,0,0,1,102.72,100,399.0,1,29.0,15.4,1,0.0,1.0,1.0,1,2.719999999999999,0
7293,4,9,1,4,0,0,3,3,96.84,60,501.2,2,26.0,3.0,3,0.0,1.0,3.0,2,36.84,0
7294,5,19,4,4,0,0,4,1,97.77,80,346.2,3,51.0,0.2,3,0.0,0.0,5.0,2,17.769999999999996,0
7295,4,18,2,1,2,2,4,4,42.51,80,787.1,1,37.0,7.0,5,0.0,1.0,0.0,0,0.0,0
7296,5,12,0,1,0,2,4,1,60.79,50,566.3,1,51.0,10.1,2,0.0,1.0,0.0,1,10.79,0
7297,1,19,3,1,0,2,4,1,102.86,100,306.7,1,26.0,10.9,3,0.0,0.0,6.0,2,2.8599999999999994,0
7298,3,13,2,2,0,2,0,1,112.73,100,293.2,3,49.0,8.8,0,1.0,1.0,5.0,2,12.730000000000004,0
7299,3,9,5,4,0,2,4,4,70.7,60,500.0,1,41.0,13.0,5,0.0,1.0,1.0,1,10.700000000000003,0
7300,5,20,5,2,3,0,4,1,107.0,100,281.0,5,37.0,10.1,1,0.0,1.0,4.0,2,7.0,0
7301,4,17,3,3,2,1,3,2,65.06,120,496.0,4,45.0,15.6,2,0.0,1.0,0.0,1,0.0,0
7302,3,11,0,4,0,3,1,1,34.33,100,739.7,3,45.0,15.8,0,0.0,1.0,0.0,0,0.0,0
7303,3,9,2,3,0,0,4,4,56.96,80,533.6,1,47.0,12.1,1,0.0,1.0,0.0,1,0.0,0
7304,3,14,1,0,0,2,4,1,69.88,120,422.4,4,46.0,4.6,5,0.0,1.0,4.0,1,0.0,0
7305,0,7,2,4,0,1,4,0,32.33,80,856.7,3,16.0,4.3,5,0.0,1.0,0.0,0,0.0,0
7306,1,15,2,4,3,0,4,3,61.93,120,748.8,2,27.0,16.2,5,0.0,1.0,0.0,0,0.0,0
7307,2,16,6,1,1,0,0,1,66.92,120,924.7,1,45.0,17.3,4,0.0,1.0,0.0,0,0.0,0
7308,5,18,6,3,0,0,0,4,70.7,80,862.4,1,34.0,10.1,5,0.0,1.0,0.0,0,0.0,0
7309,2,19,3,1,0,0,0,1,90.88,50,447.5,2,43.0,4.9,4,0.0,1.0,1.0,1,40.879999999999995,0
7310,3,17,4,1,3,4,0,1,40.52,100,794.9,1,51.0,10.1,3,0.0,1.0,0.0,0,0.0,0
7311,5,20,2,4,0,3,0,1,106.48,80,260.4,3,21.0,21.8,4,1.0,0.0,3.0,2,26.480000000000004,0
7312,5,7,0,3,0,3,4,1,83.4,80,500.4,1,27.0,0.0,2,1.0,1.0,2.0,1,3.4000000000000057,0
7313,3,23,6,4,0,5,4,0,110.42,80,227.6,2,45.0,17.6,1,0.0,1.0,3.0,2,30.42,1
7314,2,12,3,1,0,2,1,3,112.42,30,187.3,1,22.0,13.3,5,0.0,1.0,6.0,2,82.42,0
7315,5,18,5,4,0,4,4,4,106.6,60,329.5,1,54.0,0.0,0,1.0,1.0,3.0,2,46.599999999999994,0
7316,4,2,3,4,0,2,2,1,49.44,80,635.4,1,36.0,10.1,1,0.0,1.0,0.0,0,0.0,1
