accident_id,date,time,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,redundant_record_id,system_flag,random_noise_code,useless_ratio,accident_severity
ACC07498,2021-06-15,22:00,Saturday,22,Texas,Urban Road,None,Snowy,Under Construction,Daylight,90.85,100,,2,49.0,1.5,Van,0.0,,7,7498,PROCESSED,265928,0.0764,Severe
ACC06921,2022-12-20,20:00,Thursday,20,Texas,Highway,Crossroads,Clear,Dry,Night - Unlit,127.73,60,295.6,1,42.0,7.9,Bus,1.0,,7,6921,PROCESSED,564958,0.1669,Severe
ACC01380,2021-12-02,11:00,Tuesday,11,Illinois,Urban Road,T-Junction,Clear,Dry,Daylight,79.14,50,528.4,2,36.0,4.1,SUV,0.0,1.0,0,1380,PROCESSED,134774,0.9824,Moderate
ACC06773,2022-09-29,13:00,Tuesday,13,Florida,Expressway,None,Clear,,Night - Lit,81.03,80,210.5,1,57.0,4.4,,0.0,0.0,7,6773,PROCESSED,583311,0.2692,Severe
ACC00424,2023-09-20,04:00,Sunday,4,WA,Highway,T-Junction,Rainy,Potholed,,,60,863.8,2,38.0,12.6,Truck,0.0,1.0,0,424,PROCESSED,695565,0.7504,Minor
ACC05891,2020-06-06,19:00,Wednesday,19,Florida,One-way,None,Rainy,Dry,Night - Unlit,,60,736.6,1,23.0,,Van,0.0,1.0,0,5891,PROCESSED,567842,0.5399,Minor
ACC07922,2020-09-06,08:00,Saturday,8,TX,One-way,T-Junction,Windy,Dry,Night - Lit,98.41,80,161.6,1,24.0,16.1,Motorcycle,1.0,0.0,4,7922,PROCESSED,481237,0.9773,Severe
ACC02149,2022-11-08,13:00,Friday,13,FL,Urban Road,Roundabout,Rainy,Wet,,43.51,120,769.0,1,18.0,0.0,Car,0.0,1.0,0,2149,PROCESSED,890159,0.6433,Minor
ACC05429,2021-03-20,20:00,Wednesday,20,N.Y.,Urban Road,Slip Road,Clear,Dry,Daylight,49.67,30,732.9,2,29.0,11.5,Truck,0.0,1.0,2,5429,PROCESSED,665157,0.5423,Minor
ACC04058,2021-03-16,07:00,Tuesday,7,CA.,Urban Road,T-Junction,Snowy,Wet,Night - Lit,111.29,60,153.1,4,55.0,,Bus,0.0,0.0,5,4058,PROCESSED,564849,0.5684,Severe
ACC07281,2022-12-10,17:00,Thursday,17,Florida,Urban Road,Slip Road,Clear,,Night - Lit,83.56,50,99.6,6,38.0,11.0,Truck,1.0,0.0,3,7281,PROCESSED,246601,0.9199,Severe
ACC06576,2020-07-08,17:00,Tuesday,17,FL,Urban Road,Crossroads,Foggy,Under Construction,Night - Unlit,105.56,50,372.4,2,16.0,17.4,Bus,,0.0,1,6576,PROCESSED,321764,0.9683,Severe
ACC05885,2021-11-19,01:00,Sunday,1,Ill.,Urban Road,Slip Road,Clear,Icy,Night - Lit,117.48,50,350.3,3,25.0,2.8,Motorcycle,1.0,0.0,2,5885,PROCESSED,373412,0.9765,Severe
ACC02677,2020-11-29,12:00,Tuesday,12,WA,Highway,Crossroads,,,Daylight,74.63,100,585.6,2,27.0,8.5,Motorcycle,0.0,,2,2677,PROCESSED,660005,0.2146,Moderate
ACC01720,2021-01-15,11:00,Monday,11,Texas,Rural Road,Crossroads,Foggy,Wet,Daylight,42.28,80,911.8,1,,15.2,,0.0,1.0,1,1720,PROCESSED,382747,0.5873,Minor
ACC06014,2022-12-11,07:00,Friday,7,N.Y.,Urban Road,T-Junction,Rainy,Wet,,32.33,80,741.4,4,25.0,20.0,Car,0.0,1.0,1,6014,PROCESSED,497812,0.7927,Minor
ACC05775,2022-01-01,08:00,Saturday,8,Ill.,Urban Road,Crossroads,Rainy,Potholed,Night - Lit,52.12,100,700.5,2,43.0,7.5,Motorcycle,,0.0,0,5775,PROCESSED,725592,0.8224,Minor
ACC04172,2021-02-15,07:00,Thursday,7,WA,Urban Road,Roundabout,Foggy,Under Construction,Daylight,88.48,120,234.6,3,31.0,0.9,,0.0,1.0,4,4172,PROCESSED,745420,0.9185,Severe
ACC00684,2022-06-06,17:00,Tuesday,17,New York,Rural Road,None,Rainy,Dry,Night - Lit,80.22,60,513.0,2,42.0,5.7,Van,0.0,1.0,0,684,PROCESSED,276983,0.2841,Moderate
ACC05882,2021-11-19,09:00,Sunday,9,IL,Urban Road,Crossroads,Foggy,Dry,Daylight,42.77,50,804.1,1,45.0,25.6,Van,0.0,,0,5882,PROCESSED,407450,0.4148,Minor
ACC07063,2023-09-14,09:00,Wednesday,9,New York,Expressway,Roundabout,Rainy,Wet,Dawn,65.64,30,,2,47.0,13.4,,1.0,1.0,2,7063,PROCESSED,587399,0.3632,Moderate
ACC07778,2023-07-08,17:00,Tuesday,17,N.Y.,One-way,Roundabout,Clear,Dry,Dawn,103.4,100,335.9,3,53.0,7.7,SUV,1.0,0.0,4,7778,PROCESSED,209796,0.1029,Severe
ACC07303,2022-04-17,19:00,Monday,19,NY,Urban Road,Crossroads,Snowy,Wet,Night - Unlit,76.93,100,559.3,1,41.0,19.9,SUV,0.0,0.0,3,7303,PROCESSED,248517,0.9767,Moderate
ACC05031,2022-10-20,18:00,Friday,18,Texas,Urban Road,Roundabout,Clear,Wet,Night - Lit,42.57,80,788.4,1,40.0,22.1,SUV,0.0,1.0,0,5031,PROCESSED,115740,0.9914,Minor
ACC01506,2022-06-17,06:00,Saturday,6,Tx,One-way,None,CLEAR,Wet,Dawn,60.73,50,546.2,4,49.0,11.8,Car,0.0,1.0,0,1506,PROCESSED,665840,0.1107,Moderate
ACC05929,2021-05-29,19:00,Monday,19,N.Y.,Urban Road,T-Junction,Rainy,Icy,,55.46,30,447.7,3,44.0,3.5,Bus,0.0,1.0,3,5929,PROCESSED,257619,0.6622,Moderate
ACC02179,2020-01-08,12:00,Thursday,12,Ill.,One-way,None,Foggy,Dry,Daylight,47.21,120,784.9,1,32.0,16.3,Car,0.0,1.0,1,2179,PROCESSED,322137,0.8381,Minor
ACC06182,2021-05-20,03:00,Friday,3,Washington,Rural Road,None,Clear,Under Construction,Daylight,60.26,80,363.6,1,41.0,12.6,SUV,0.0,,2,6182,PROCESSED,287522,0.024,Moderate
ACC01994,2020-04-23,12:00,Monday,12,FL,Urban Road,None,Rainy,,Daylight,,60,449.7,2,47.0,0.0,Truck,0.0,1.0,2,1994,PROCESSED,723387,0.5428,Moderate
ACC06736,2021-02-05,12:00,Tuesday,12,WA,Urban Road,Crossroads,Rainy,,Daylight,55.63,120,534.7,1,50.0,5.7,Van,0.0,1.0,0,6736,PROCESSED,481498,0.9337,Moderate
ACC00666,2023-07-09,00:00,Thursday,0,fl,Urban Road,T-Junction,Clear,Potholed,Night - Unlit,23.87,60,746.4,2,43.0,8.5,Truck,0.0,,2,666,PROCESSED,181427,0.174,Minor
ACC06218,2022-03-21,19:00,Friday,19,CA.,Rural Road,Crossroads,Clear,Under Construction,Daylight,90.64,100,483.9,1,35.0,0.7,Car,0.0,0.0,0,6218,PROCESSED,834175,0.5963,Moderate
ACC01446,2021-09-21,09:00,Monday,9,Ill.,Urban Road,Crossroads,Clear,Dry,Night - Lit,46.91,100,750.5,1,28.0,15.3,Truck,0.0,1.0,1,1446,PROCESSED,920550,0.3531,Minor
ACC05669,2021-05-14,21:00,Friday,21,N.Y.,One-way,None,Clear,Wet,Night - Lit,56.26,30,374.2,4,46.0,8.7,Truck,1.0,0.0,0,5669,PROCESSED,108071,0.3255,Moderate
ACC06273,2022-08-06,18:00,Tuesday,18,Florida,Highway,Crossroads,Clear,Icy,Daylight,,80,769.4,3,44.0,,,0.0,1.0,0,6273,PROCESSED,315466,0.3192,Minor
ACC01727,2022-12-14,12:00,Friday,12,ny,Highway,Crossroads,rainy,Dry,Daylight,66.46,80,559.6,2,35.0,5.6,Motorcycle,0.0,1.0,1,1727,PROCESSED,785769,0.6833,Moderate
ACC05912,2021-04-27,15:00,Tuesday,15,FL,Highway,T-Junction,Clear,Under Construction,Night - Lit,51.59,80,488.0,4,38.0,11.0,Car,0.0,,1,5912,PROCESSED,265020,0.4239,Moderate
ACC01231,2021-08-15,13:00,Friday,13,FL,One-way,None,Snowy,Dry,Dawn,71.35,100,476.2,3,44.0,8.9,Van,0.0,0.0,1,1231,PROCESSED,164491,0.7692,Moderate
ACC03673,2021-09-02,12:00,Friday,12,TX,Urban Road,Crossroads,Windy,Wet,Night - Lit,117.21,100,226.9,1,25.0,17.2,Truck,1.0,1.0,7,3673,PROCESSED,166860,0.1246,Severe
ACC02556,2020-12-13,14:00,Monday,14,Washington,One-way,Crossroads,Rainy,Wet,Daylight,47.37,120,756.8,3,33.0,,Van,,1.0,0,2556,PROCESSED,500439,0.6291,Minor
ACC05045,2023-03-12,20:00,Monday,20,New York,Expressway,T-Junction,Rain,,Daylight,91.45,30,157.4,4,17.0,21.5,Motorcycle,0.0,1.0,5,5045,PROCESSED,981251,0.7222,Severe
ACC07647,2021-08-27,12:00,Friday,12,IL,Urban Road,Roundabout,Windy,Wet,Night - Unlit,,60,779.2,1,,9.8,Van,0.0,1.0,0,7647,PROCESSED,351488,0.1237,Minor
ACC02219,2022-04-12,12:00,Thursday,12,ny,Expressway,None,snowy,Dry,Night - Lit,112.16,80,274.6,4,35.0,16.4,,1.0,0.0,1,2219,PROCESSED,329268,0.6494,Severe
ACC00356,2021-12-22,18:00,Saturday,18,New York,Highway,None,Rainy,,Dawn,103.17,80,288.5,5,34.0,8.0,Car,0.0,0.0,4,356,PROCESSED,714725,0.4616,Severe
ACC05787,2021-08-21,18:00,Saturday,18,Ohio,Rural Road,Crossroads,Clear,Potholed,Night - Lit,41.36,30,865.8,1,,11.1,Truck,0.0,1.0,0,5787,PROCESSED,641798,0.6995,Minor
ACC01320,2021-09-02,08:00,Thursday,8,Tx,Urban Road,Crossroads,Windy,Icy,Dusk,114.91,50,331.4,3,50.0,12.4,Car,0.0,0.0,3,1320,PROCESSED,759339,0.9735,Severe
ACC01980,2020-09-15,19:00,Saturday,19,WA,Expressway,Crossroads,Clear,,Dawn,61.04,80,,1,43.0,,Truck,0.0,,1,1980,PROCESSED,471686,0.2977,Moderate
ACC06834,2021-11-12,22:00,Friday,22,CA,Urban Road,Roundabout,Clear,Dry,Daylight,,80,284.4,3,60.0,11.9,Bus,1.0,0.0,6,6834,PROCESSED,302186,0.6948,Severe
ACC00448,2021-06-07,15:00,Thursday,15,TX,Rural Road,Crossroads,Misty,Dry,Daylight,44.73,30,789.2,1,24.0,15.5,Van,,,0,448,PROCESSED,285481,0.676,Minor
ACC02008,2021-12-30,17:00,Wednesday,17,IL,Urban Road,Crossroads,Rainy,,Daylight,99.32,50,266.6,1,36.0,10.9,Car,0.0,1.0,6,2008,PROCESSED,269314,0.2507,Severe
ACC03708,2020-11-20,07:00,Monday,7,fl,Rural Road,Crossroads,Windy,Wet,Daylight,64.35,50,979.8,1,32.0,15.5,,0.0,1.0,0,3708,PROCESSED,856914,0.8582,Minor
ACC00815,2022-09-27,20:00,Thursday,20,Ohio,Expressway,Crossroads,Clear,Dry,Daylight,79.45,60,587.4,1,34.0,7.6,Motorcycle,0.0,1.0,2,815,PROCESSED,789799,0.0283,Moderate
ACC02685,2020-11-25,09:00,Tuesday,9,NY,Rural Road,Slip Road,rainy,Dry,Night - Unlit,56.6,50,820.3,1,55.0,0.0,Van,0.0,1.0,0,2685,PROCESSED,935799,0.5908,Minor
ACC06500,2021-02-04,18:00,Friday,18,California,One-way,None,Storm,Wet,Night - Lit,,120,910.9,1,61.0,6.8,Motorcycle,0.0,,2,6500,PROCESSED,972733,0.0,Minor
ACC04153,2023-04-04,15:00,Thursday,15,Tx,Urban Road,Roundabout,Rainy,Dry,Night - Unlit,81.2,60,266.5,3,16.0,14.8,Car,0.0,0.0,4,4153,PROCESSED,316188,0.3324,Severe
ACC02964,2021-03-30,06:00,Saturday,6,fl,Highway,None,Fair,Under Construction,Night - Unlit,79.76,50,423.5,1,,12.1,Motorcycle,0.0,1.0,1,2964,PROCESSED,524414,0.1986,Moderate
ACC04952,2021-11-08,18:00,Tuesday,18,OH,Rural Road,Crossroads,Sunny,Dry,Night - Lit,73.63,120,456.4,3,,12.9,,0.0,1.0,0,4952,PROCESSED,701047,0.0254,Moderate
ACC00932,2020-05-01,19:00,Saturday,19,TX,Rural Road,T-Junction,,Wet,Night - Unlit,81.8,60,,1,30.0,16.4,Bus,1.0,1.0,2,932,PROCESSED,730911,0.1529,Moderate
ACC07851,2023-01-23,23:00,Tuesday,23,California,Rural Road,Slip Road,Clear,Dry,Daylight,107.77,30,179.3,2,,17.7,Bus,1.0,0.0,2,7851,PROCESSED,954298,0.6441,Severe
ACC07271,2020-03-21,08:00,Thursday,8,OH,Highway,Roundabout,Rainy,Dry,Daylight,108.71,50,241.4,4,,16.2,Car,0.0,1.0,3,7271,PROCESSED,486327,0.4831,Severe
ACC07444,2020-04-23,17:00,Thursday,17,WA,Rural Road,T-Junction,,,Night - Unlit,,30,436.7,3,35.0,4.5,Van,0.0,1.0,2,7444,PROCESSED,399386,0.6372,Moderate
ACC05575,2023-12-21,08:00,Wednesday,8,OH,Urban Road,Crossroads,Clear,Dry,,58.61,100,482.9,3,41.0,0.0,Car,0.0,1.0,1,5575,PROCESSED,789911,0.3876,Moderate
ACC06674,2020-03-25,15:00,Wednesday,15,Illinois,Rural Road,None,,Dry,Daylight,71.31,60,555.6,3,36.0,7.5,Motorcycle,0.0,1.0,2,6674,PROCESSED,154258,0.0158,Moderate
ACC06798,2022-06-05,13:00,Friday,13,Illinois,One-way,Crossroads,Foggy,Wet,Dawn,47.16,50,900.1,3,57.0,0.0,Car,0.0,0.0,0,6798,PROCESSED,457560,0.346,Minor
ACC03991,2021-10-16,09:00,Wednesday,9,TX,Highway,Roundabout,Clear,,Night - Lit,115.06,50,179.4,1,41.0,,Truck,1.0,0.0,1,3991,PROCESSED,177103,0.5774,Severe
ACC02080,2021-03-07,18:00,Friday,18,Texas,Expressway,Roundabout,Foggy,Wet,Daylight,99.77,30,304.5,3,43.0,4.0,Van,1.0,1.0,3,2080,PROCESSED,970667,0.3882,Severe
ACC01603,2020-01-20,13:00,Sunday,13,California,One-way,Crossroads,Clear,Under Construction,Daylight,111.06,100,,2,43.0,,Car,0.0,0.0,2,1603,PROCESSED,658020,0.2009,Severe
ACC02170,2022-04-08,09:00,Wednesday,9,New York,Urban Road,T-Junction,,Under Construction,,92.36,30,274.8,2,27.0,,SUV,0.0,0.0,1,2170,PROCESSED,141698,0.6686,Severe
ACC00743,2023-07-25,08:00,Sunday,8,FL,Urban Road,T-Junction,Raining,Icy,Night - Lit,109.24,60,96.8,2,49.0,12.5,,1.0,0.0,4,743,PROCESSED,174856,0.745,Severe
ACC07157,2020-09-04,13:00,Sunday,13,IL,Urban Road,Crossroads,Clear,Wet,Night - Unlit,109.39,100,195.2,6,51.0,13.5,Motorcycle,0.0,1.0,3,7157,PROCESSED,943424,0.8957,Severe
ACC02886,2023-01-23,10:00,Thursday,10,New York,Expressway,None,,Dry,Night - Lit,101.12,50,244.4,7,32.0,6.8,Van,0.0,1.0,5,2886,PROCESSED,303135,0.799,Severe
ACC00810,2023-01-27,21:00,Wednesday,21,CA,Rural Road,T-Junction,Rainy,Dry,Daylight,29.57,60,776.0,1,26.0,16.0,Truck,,1.0,0,810,PROCESSED,142286,0.317,Minor
ACC00595,2023-05-19,22:00,Thursday,22,WA,Expressway,None,Fair,,Night - Lit,122.59,80,256.8,7,36.0,0.0,,1.0,0.0,5,595,PROCESSED,270748,0.3707,Severe
ACC01510,2023-05-26,15:00,Friday,15,Tx,One-way,T-Junction,Windy,Wet,Daylight,45.13,30,1035.9,1,47.0,13.7,SUV,0.0,1.0,0,1510,PROCESSED,683736,0.2793,Minor
ACC04974,2023-08-03,01:00,Tuesday,1,OH,Rural Road,None,Rainy,Wet,Daylight,108.51,30,259.1,5,29.0,12.1,Car,1.0,0.0,2,4974,PROCESSED,151114,0.9502,Severe
ACC00381,2023-08-16,09:00,Sunday,9,TX,Expressway,None,Clear,Dry,Night - Lit,102.59,30,179.4,5,41.0,7.5,Car,1.0,0.0,4,381,PROCESSED,476892,0.4659,Severe
ACC06724,2023-09-07,06:00,Sunday,6,ny,Urban Road,None,Storm,Wet,Dawn,46.06,100,884.2,3,25.0,13.5,SUV,0.0,,0,6724,PROCESSED,112042,0.4938,Minor
ACC05209,2022-07-21,22:00,Tuesday,22,FL,Rural Road,None,,Wet,Night - Lit,51.43,50,394.0,1,,12.3,Car,0.0,0.0,0,5209,PROCESSED,486941,0.6899,Moderate
ACC07859,2022-05-02,18:00,Thursday,18,ny,Rural Road,None,High Wind,Dry,Daylight,109.45,100,236.0,3,32.0,1.7,Truck,0.0,0.0,6,7859,PROCESSED,239087,0.4613,Severe
ACC06681,2023-06-02,04:00,Monday,4,N.Y.,Expressway,T-Junction,Snowy,Dry,Daylight,58.25,50,930.2,1,49.0,0.0,,0.0,1.0,0,6681,PROCESSED,168702,0.1655,Minor
ACC01884,2020-06-29,12:00,Sunday,12,FL,One-way,T-Junction,Rainy,Dry,Daylight,40.53,50,756.2,1,38.0,11.4,Motorcycle,0.0,1.0,1,1884,PROCESSED,724497,0.0872,Minor
ACC03686,2022-01-07,07:00,Saturday,7,OH,Rural Road,None,Stormy,Dry,Dawn,,50,482.9,1,27.0,7.2,SUV,0.0,1.0,1,3686,PROCESSED,680682,0.5481,Moderate
ACC02534,2020-01-24,14:00,Saturday,14,WA,Highway,Roundabout,Stormy,Icy,Night - Lit,68.32,60,540.2,1,33.0,16.4,Van,1.0,,2,2534,PROCESSED,485231,0.1222,Moderate
ACC01827,2022-11-09,17:00,Wednesday,17,Florida,Urban Road,T-Junction,Clear,Dry,Dawn,27.37,100,707.1,1,16.0,9.9,,0.0,1.0,0,1827,PROCESSED,756671,0.5643,Minor
ACC04925,2021-10-08,12:00,Friday,12,N.Y.,Urban Road,Roundabout,High Wind,,Night - Lit,52.32,30,774.2,1,,10.0,,0.0,1.0,0,4925,PROCESSED,788905,0.7562,Minor
ACC01220,2020-12-10,13:00,Wednesday,13,N.Y.,Urban Road,Roundabout,Snowy,Dry,Night - Unlit,109.1,100,272.9,2,48.0,6.8,Van,0.0,0.0,6,1220,PROCESSED,495923,0.3048,Severe
ACC07408,2022-04-04,02:00,Wednesday,2,New York,Urban Road,Roundabout,Rainy,Dry,Night - Lit,56.87,50,493.7,2,30.0,2.8,Truck,0.0,1.0,0,7408,PROCESSED,302825,0.1945,Moderate
ACC05085,2020-02-09,13:00,Sunday,13,Florida,Urban Road,T-Junction,Rainy,Under Construction,Night - Lit,114.4,100,375.2,5,57.0,1.9,SUV,1.0,0.0,10,5085,PROCESSED,249906,0.3669,Severe
ACC00307,2022-01-05,16:00,Thursday,16,New York,One-way,T-Junction,Windy,Wet,Night - Unlit,72.75,30,426.4,3,32.0,0.0,Bus,0.0,1.0,2,307,PROCESSED,425402,0.1525,Moderate
ACC07708,2022-06-10,21:00,Saturday,21,CA.,Expressway,Crossroads,Clear,Dry,Daylight,70.92,30,454.7,2,29.0,,Van,1.0,1.0,1,7708,PROCESSED,970199,0.2593,Moderate
ACC02104,2020-04-11,10:00,Tuesday,10,Tx,Highway,T-Junction,Rainy,Wet,Night - Lit,90.32,30,168.6,3,24.0,15.6,SUV,0.0,1.0,8,2104,PROCESSED,981637,0.346,Severe
ACC04603,2022-07-08,20:00,Friday,20,NY,Urban Road,Crossroads,windy,,Night - Lit,,80,820.3,1,23.0,,Truck,0.0,0.0,1,4603,PROCESSED,735300,0.2811,Minor
ACC07554,2022-06-05,21:00,Saturday,21,Washington,Expressway,Crossroads,Clear,Wet,Night - Lit,57.42,60,458.5,1,50.0,12.9,Bus,0.0,0.0,0,7554,PROCESSED,413044,0.2585,Moderate
ACC04577,2021-05-12,05:00,Tuesday,5,CA.,Expressway,T-Junction,Foggy,Potholed,Night - Unlit,108.91,80,223.0,4,31.0,19.6,Truck,0.0,1.0,7,4577,PROCESSED,317548,0.8471,Severe
ACC04705,2021-11-14,11:00,Wednesday,11,CA.,Expressway,Crossroads,Rainy,Dry,Daylight,45.95,120,969.8,2,44.0,15.4,SUV,0.0,1.0,2,4705,PROCESSED,750535,0.4099,Minor
ACC05507,2021-06-08,05:00,Monday,5,Florida,Highway,T-Junction,Clear,Dry,Daylight,99.43,60,180.0,5,58.0,8.1,,0.0,0.0,8,5507,PROCESSED,304104,0.9565,Severe
ACC01282,2020-05-16,18:00,Wednesday,18,Illinois,Expressway,None,Clear,Dry,Daylight,39.6,80,845.6,3,29.0,1.7,Truck,0.0,1.0,2,1282,PROCESSED,868180,0.4447,Minor
ACC01240,2020-04-05,22:00,Monday,22,CA.,One-way,None,Clear,Dry,Dusk,46.09,60,821.4,1,44.0,11.0,Motorcycle,1.0,1.0,0,1240,PROCESSED,609863,0.812,Minor
ACC05138,2020-10-24,10:00,Thursday,10,Florida,Highway,Slip Road,Sunny,Under Construction,Dawn,98.08,60,340.7,2,41.0,17.3,Motorcycle,0.0,0.0,4,5138,PROCESSED,699585,0.1278,Severe
ACC00247,2023-01-29,05:00,Saturday,5,WA,Highway,None,Clear,Dry,Dusk,68.32,50,428.9,2,23.0,,SUV,1.0,1.0,2,247,PROCESSED,170462,0.6466,Moderate
ACC04421,2021-11-23,09:00,Saturday,9,Illinois,Rural Road,None,Clear,Dry,Daylight,119.67,80,120.2,4,42.0,8.8,Bus,1.0,0.0,3,4421,PROCESSED,813522,0.2767,Severe
ACC04556,2021-10-07,19:00,Monday,19,ny,One-way,Crossroads,Rainy,Dry,Daylight,68.52,30,514.1,1,35.0,12.4,Car,0.0,1.0,3,4556,PROCESSED,165922,0.1399,Moderate
ACC02352,2020-01-05,04:00,Thursday,4,Ohio,Urban Road,Slip Road,,Under Construction,Night - Unlit,67.32,50,498.4,2,38.0,13.4,Bus,0.0,1.0,1,2352,PROCESSED,499514,0.0225,Moderate
ACC07373,2020-04-01,08:00,Saturday,8,Ohio,One-way,T-Junction,Rainy,Dry,Daylight,25.97,120,,1,26.0,6.7,Bus,0.0,1.0,0,7373,PROCESSED,609001,0.7945,Minor
ACC04133,2021-04-19,10:00,Friday,10,Illinois,One-way,Slip Road,High Wind,Dry,Daylight,54.49,60,836.3,1,48.0,10.1,SUV,0.0,0.0,0,4133,PROCESSED,953650,0.464,Minor
ACC04955,2022-10-18,12:00,Saturday,12,Texas,Expressway,Roundabout,Snowy,Icy,Daylight,,30,909.7,4,30.0,4.5,SUV,,,0,4955,PROCESSED,868878,0.7521,Minor
ACC01796,2020-07-02,22:00,Saturday,22,ny,Urban Road,None,Rainy,Wet,Night - Unlit,52.37,60,879.8,2,41.0,9.7,,0.0,1.0,0,1796,PROCESSED,623223,0.0978,Minor
ACC01799,2021-04-03,16:00,Monday,16,Washington,Rural Road,Slip Road,Clear,Dry,Daylight,114.44,80,362.9,3,40.0,18.3,Motorcycle,,0.0,1,1799,PROCESSED,908045,0.7244,Severe
ACC00454,2021-01-20,19:00,Thursday,19,Florida,Highway,Crossroads,,Under Construction,Daylight,65.53,50,606.2,5,50.0,11.2,Van,0.0,1.0,1,454,PROCESSED,669190,0.2127,Moderate
ACC01617,2022-12-23,02:00,Wednesday,2,California,Urban Road,Roundabout,Rainy,,Night - Lit,71.35,100,562.9,3,35.0,8.7,SUV,0.0,1.0,1,1617,PROCESSED,160285,0.5286,Moderate
ACC07305,2021-09-22,01:00,Tuesday,1,TX,Urban Road,Slip Road,Foggy,Wet,Daylight,45.72,100,834.1,1,44.0,26.5,Bus,0.0,1.0,0,7305,PROCESSED,956953,0.3441,Minor
ACC06673,2022-10-21,07:00,Friday,7,Illinois,Highway,T-Junction,Foggy,Dry,Night - Lit,39.43,100,844.8,2,32.0,16.4,Car,0.0,1.0,1,6673,PROCESSED,758675,0.9427,Minor
ACC07668,2021-01-14,01:00,Sunday,1,CA,Expressway,None,Snowy,Wet,Night - Lit,103.51,100,258.0,2,37.0,19.4,Motorcycle,0.0,0.0,3,7668,PROCESSED,580391,0.7088,Severe
ACC06225,2023-08-29,16:00,Saturday,16,ny,Rural Road,Roundabout,Rain,Icy,Daylight,39.99,60,835.0,1,22.0,26.7,Motorcycle,0.0,,0,6225,PROCESSED,364659,0.2351,Minor
ACC02974,2023-02-05,20:00,Wednesday,20,OH,Urban Road,Roundabout,Clear,Dry,Dawn,33.76,120,729.2,2,27.0,3.8,,0.0,0.0,0,2974,PROCESSED,115471,0.8012,Minor
ACC04682,2023-05-14,07:00,Thursday,7,Ill.,Expressway,Crossroads,Clear,Wet,Daylight,61.13,100,514.3,1,29.0,5.2,Van,0.0,1.0,2,4682,PROCESSED,565563,0.0501,Moderate
ACC06672,2021-10-12,03:00,Monday,3,Tx,Highway,T-Junction,Clear,Dry,Night - Lit,,80,589.0,2,22.0,2.9,Motorcycle,0.0,,2,6672,PROCESSED,165967,0.9313,Moderate
ACC01707,2022-07-23,11:00,Saturday,11,IL,Rural Road,T-Junction,Rainy,Wet,,26.18,50,798.6,1,39.0,11.2,Motorcycle,0.0,1.0,0,1707,PROCESSED,858587,0.5084,Minor
ACC07611,2021-11-30,02:00,Thursday,2,Ill.,Highway,None,,Dry,Night - Unlit,56.42,60,894.1,1,50.0,5.2,Bus,0.0,1.0,0,7611,PROCESSED,835942,0.0069,Minor
ACC04176,2020-06-08,15:00,Sunday,15,Illinois,Highway,None,Rainy,Dry,Night - Unlit,110.83,50,369.0,3,,15.7,Van,,1.0,4,4176,PROCESSED,887567,0.4506,Severe
ACC05165,2023-09-03,03:00,Tuesday,3,OH,Expressway,T-Junction,Clear,Dry,Daylight,103.39,80,,2,,,Bus,1.0,1.0,4,5165,PROCESSED,148455,0.3787,Severe
ACC00949,2021-12-05,06:00,Friday,6,Washington,Highway,T-Junction,Clear,Potholed,Dusk,64.41,60,769.7,1,24.0,4.0,SUV,0.0,1.0,1,949,PROCESSED,958382,0.1614,Minor
ACC06588,2021-11-06,18:00,Monday,18,Illinois,Expressway,None,Raining,Dry,Night - Unlit,70.44,60,746.2,1,,7.5,Motorcycle,0.0,1.0,0,6588,PROCESSED,795876,0.7186,Minor
ACC00066,2021-12-28,07:00,Wednesday,7,OH,Highway,Crossroads,Clear,Under Construction,Dawn,95.17,100,220.8,6,35.0,,Truck,0.0,0.0,4,66,PROCESSED,488052,0.429,Severe
ACC02751,2023-05-07,13:00,Thursday,13,TX,Urban Road,None,Rainy,Icy,Daylight,68.43,50,603.1,3,44.0,10.3,Motorcycle,0.0,1.0,0,2751,PROCESSED,739869,0.2492,Moderate
ACC07082,2021-12-20,12:00,Saturday,12,N.Y.,Urban Road,None,Clear,Under Construction,Daylight,75.82,30,341.9,1,51.0,12.0,Truck,,0.0,0,7082,PROCESSED,911509,0.3445,Moderate
ACC03620,2021-12-01,21:00,Tuesday,21,Washington,Urban Road,None,Stormy,Under Construction,Daylight,50.45,30,804.6,1,24.0,10.4,Car,0.0,1.0,0,3620,PROCESSED,296622,0.7609,Minor
ACC05140,2021-07-19,01:00,Tuesday,1,WA,Urban Road,T-Junction,Stormy,Dry,,,60,572.4,3,60.0,15.3,Truck,0.0,1.0,2,5140,PROCESSED,250200,0.2942,Moderate
ACC03939,2022-06-29,17:00,Monday,17,Illinois,Urban Road,None,Rainy,Icy,Dusk,117.0,30,235.0,3,52.0,2.5,SUV,0.0,0.0,5,3939,PROCESSED,256685,0.2766,Severe
ACC02990,2023-04-01,09:00,Sunday,9,OH,Urban Road,None,Foggy,Wet,Night - Unlit,102.19,60,323.7,3,25.0,14.5,SUV,0.0,0.0,5,2990,PROCESSED,911627,0.3626,Severe
